Barcode,Cluster
1289,CD8+_T_Cells
1290,CD4+_T_Cells
1291,CD4+_T_Cells
1292,CD8+_T_Cells
1293,CD4+_T_Cells
1294,CD4+_T_Cells
1295,CD4+_T_Cells
1296,B_Cells
1297,CD4+_T_Cells
1298,Unlabeled
1299,B_Cells
1300,CD8+_T_Cells
1301,CD8+_T_Cells
1302,IRF7+_DCs
1303,CD8+_T_Cells
1304,IRF7+_DCs
1305,CD8+_T_Cells
1306,CD4+_T_Cells
1307,CD8+_T_Cells
1308,Stromal
1309,CD8+_T_Cells
1310,Stromal
1311,T_Cell_&_Tumor_Hybrid
1312,Stromal
1313,Stromal
1314,T_Cell_&_Tumor_Hybrid
1315,CD8+_T_Cells
1316,Endothelial
1317,CD8+_T_Cells
1318,Stromal
1319,Stromal
1320,Stromal
1321,Stromal
1322,Stromal
1323,Invasive_Tumor
1324,Endothelial
1325,Stromal
1326,Stromal
1327,Stromal
1328,Stromal
1329,Invasive_Tumor
1330,Invasive_Tumor
1331,Invasive_Tumor
1332,Invasive_Tumor
1333,Invasive_Tumor
1334,Prolif_Invasive_Tumor
1335,Invasive_Tumor
1336,Stromal
1337,Stromal
1338,Stromal
1339,Stromal
1340,Stromal
1341,T_Cell_&_Tumor_Hybrid
1342,Invasive_Tumor
1343,Stromal
1344,Invasive_Tumor
1345,Invasive_Tumor
1346,Invasive_Tumor
1347,Invasive_Tumor
1348,Prolif_Invasive_Tumor
1349,Invasive_Tumor
1350,Invasive_Tumor
1351,Invasive_Tumor
1352,Invasive_Tumor
1353,Invasive_Tumor
1354,Stromal
1355,Prolif_Invasive_Tumor
1356,Stromal
1357,Invasive_Tumor
1358,Invasive_Tumor
1359,Invasive_Tumor
1360,Prolif_Invasive_Tumor
1361,Invasive_Tumor
1362,Invasive_Tumor
1363,Invasive_Tumor
1364,Invasive_Tumor
1365,Invasive_Tumor
1366,Invasive_Tumor
1367,Invasive_Tumor
1368,Invasive_Tumor
1369,Invasive_Tumor
1370,Invasive_Tumor
1371,Invasive_Tumor
1372,Invasive_Tumor
1373,Prolif_Invasive_Tumor
1374,Prolif_Invasive_Tumor
1375,Invasive_Tumor
1376,Prolif_Invasive_Tumor
1377,Invasive_Tumor
1378,Prolif_Invasive_Tumor
1379,Prolif_Invasive_Tumor
1380,Invasive_Tumor
1381,Prolif_Invasive_Tumor
1382,Invasive_Tumor
1383,Invasive_Tumor
1384,Invasive_Tumor
1385,Invasive_Tumor
1386,Invasive_Tumor
1387,Invasive_Tumor
1388,Invasive_Tumor
1389,Invasive_Tumor
1390,Invasive_Tumor
1391,Macrophages_1
1392,Invasive_Tumor
1393,Invasive_Tumor
1394,Invasive_Tumor
1395,Invasive_Tumor
1396,Invasive_Tumor
1397,Invasive_Tumor
1398,Invasive_Tumor
1399,Invasive_Tumor
1400,Macrophages_1
1401,CD8+_T_Cells
1402,Invasive_Tumor
1403,Unlabeled
1404,CD8+_T_Cells
1405,CD4+_T_Cells
1406,Mast_Cells
1407,CD4+_T_Cells
1408,CD4+_T_Cells
1409,CD4+_T_Cells
1410,Stromal
1411,CD4+_T_Cells
1412,B_Cells
1413,CD4+_T_Cells
1414,Unlabeled
1415,Unlabeled
1416,Macrophages_1
1417,Stromal
1418,CD8+_T_Cells
1419,Stromal
1420,Stromal
1421,Stromal
1422,Stromal
1423,Stromal
1424,Stromal
1425,Stromal
1426,Stromal
1427,DCIS_1
1428,DCIS_1
1429,Stromal
1430,Stromal
1431,DCIS_1
1432,Stromal
1433,Unlabeled
1434,Stromal
1435,Stromal
1436,Macrophages_1
1437,Stromal
1438,Stromal
1439,Stromal
1440,Macrophages_2
1441,Stromal
1442,Stromal
1443,Stromal
1444,Stromal
1445,Stromal
1446,Stromal
1447,Stromal
1448,Stromal
1449,Stromal
1450,Stromal
1451,Endothelial
1452,Stromal
1453,Stromal
1454,Stromal
1455,Stromal
1456,Unlabeled
1457,Stromal
1458,Stromal
1459,DCIS_1
1460,Stromal
1461,Stromal
1462,Unlabeled
1463,Stromal
1464,DCIS_1
1465,DCIS_1
1466,DCIS_1
1467,DCIS_1
1468,DCIS_1
1469,DCIS_1
1470,DCIS_1
1471,DCIS_1
1472,DCIS_1
1473,DCIS_1
1474,DCIS_1
1475,DCIS_1
1476,DCIS_1
1477,DCIS_1
1478,DCIS_1
1479,DCIS_1
1480,DCIS_1
1481,DCIS_1
1482,DCIS_1
1483,Invasive_Tumor
1484,DCIS_1
1485,DCIS_1
1486,DCIS_1
1487,DCIS_1
1488,DCIS_1
1489,DCIS_1
1490,DCIS_1
1491,DCIS_2
1492,DCIS_1
1493,DCIS_1
1494,DCIS_1
1495,DCIS_1
1496,DCIS_1
1497,DCIS_1
1498,DCIS_1
1499,DCIS_1
1500,DCIS_1
1501,DCIS_1
1502,DCIS_1
1503,DCIS_1
1504,DCIS_1
1505,DCIS_1
1506,DCIS_1
1507,DCIS_1
1508,DCIS_1
1509,DCIS_1
1510,DCIS_1
1511,DCIS_1
1512,DCIS_1
1513,DCIS_1
1514,DCIS_1
1515,Macrophages_1
1516,DCIS_1
1517,Macrophages_1
1518,DCIS_1
1519,DCIS_1
1520,Invasive_Tumor
1521,DCIS_1
1522,DCIS_1
1523,DCIS_1
1524,DCIS_1
1525,DCIS_1
1526,DCIS_1
1527,Stromal_&_T_Cell_Hybrid
1528,Stromal
1529,Stromal
1530,CD8+_T_Cells
1531,CD8+_T_Cells
1532,Stromal
1533,Stromal
1534,Stromal
1535,Stromal
1536,Stromal
1537,Stromal
1538,Stromal
1539,Stromal
1540,Stromal
1541,Stromal
1542,Stromal
1543,CD8+_T_Cells
1544,Stromal
1545,Stromal
1546,Macrophages_1
1547,Stromal
1548,Macrophages_1
1549,Stromal
1550,Stromal
1551,Stromal
1552,Stromal
1553,Stromal
1554,Stromal
1555,Stromal
1556,Stromal
1557,Stromal
1558,Stromal
1559,Stromal_&_T_Cell_Hybrid
1560,CD8+_T_Cells
1561,Prolif_Invasive_Tumor
1562,Macrophages_2
1563,CD4+_T_Cells
1564,B_Cells
1565,Stromal
1566,Stromal
1567,Stromal
1568,CD4+_T_Cells
1569,Stromal
1570,Stromal
1571,B_Cells
1572,B_Cells
1573,Macrophages_2
1574,B_Cells
1575,Stromal
1576,Unlabeled
1577,Stromal
1578,Macrophages_2
1579,Stromal
1580,Unlabeled
1581,Stromal
1582,Stromal
1583,Stromal
1584,Stromal
1585,Endothelial
1586,Stromal
1587,Endothelial
1588,Endothelial
1589,Stromal
1590,Stromal_&_T_Cell_Hybrid
1591,Stromal
1592,B_Cells
1593,B_Cells
1594,B_Cells
1595,B_Cells
1596,Stromal
1597,Stromal
1598,Stromal
1599,Prolif_Invasive_Tumor
1600,Stromal
1601,Stromal
1602,DCIS_1
1603,DCIS_1
1604,DCIS_1
1605,DCIS_1
1606,DCIS_1
1607,DCIS_1
1608,DCIS_1
1609,DCIS_1
1610,DCIS_1
1611,DCIS_1
1612,DCIS_1
1613,DCIS_1
1614,DCIS_1
1615,DCIS_1
1616,DCIS_1
1617,DCIS_1
1618,DCIS_1
1619,DCIS_1
1620,DCIS_1
1621,DCIS_1
1622,DCIS_1
1623,DCIS_1
1624,DCIS_1
1625,DCIS_1
1626,DCIS_1
1627,DCIS_1
1628,DCIS_1
1629,DCIS_1
1630,DCIS_1
1631,DCIS_1
1632,DCIS_1
1633,DCIS_1
1634,DCIS_1
1635,DCIS_1
1636,DCIS_1
1637,DCIS_1
1638,DCIS_1
1639,DCIS_1
1640,DCIS_1
1641,DCIS_1
1642,DCIS_1
1643,Unlabeled
1644,DCIS_1
1645,Invasive_Tumor
1646,DCIS_1
1647,Invasive_Tumor
1648,DCIS_1
1649,DCIS_1
1650,DCIS_1
1651,DCIS_1
1652,DCIS_1
1653,DCIS_1
1654,DCIS_1
1655,DCIS_1
1656,DCIS_1
1657,DCIS_1
1658,DCIS_1
1659,DCIS_1
1660,DCIS_1
1661,DCIS_1
1662,DCIS_1
1663,DCIS_1
1664,DCIS_1
1665,DCIS_1
1666,Myoepi_ACTA2+
1667,DCIS_1
1668,DCIS_1
1669,DCIS_1
1670,Stromal
1671,CD8+_T_Cells
1672,DCIS_1
1673,DCIS_1
1674,DCIS_1
1675,Stromal
1676,DCIS_1
1677,DCIS_1
1678,DCIS_1
1679,Myoepi_ACTA2+
1680,Myoepi_ACTA2+
1681,DCIS_1
1682,Stromal
1683,Stromal
1684,CD8+_T_Cells
1685,Invasive_Tumor
1686,Stromal
1687,Macrophages_1
1688,Stromal
1689,DCIS_1
1690,Stromal
1691,Invasive_Tumor
1692,Invasive_Tumor
1693,Unlabeled
1694,Stromal
1695,CD4+_T_Cells
1696,IRF7+_DCs
1697,Unlabeled
1698,Macrophages_1
1699,Unlabeled
1700,Stromal
1701,CD4+_T_Cells
1702,CD4+_T_Cells
1703,CD8+_T_Cells
1704,CD4+_T_Cells
1705,IRF7+_DCs
1706,Stromal
1707,CD4+_T_Cells
1708,CD4+_T_Cells
1709,CD8+_T_Cells
1710,CD8+_T_Cells
1711,Macrophages_1
1712,B_Cells
1713,B_Cells
1714,Stromal
1715,Stromal
1716,Macrophages_1
1717,Unlabeled
1718,Stromal
1719,Unlabeled
1720,Endothelial
1721,Macrophages_1
1722,Stromal
1723,Myoepi_ACTA2+
1724,Stromal
1725,Myoepi_ACTA2+
1726,DCIS_1
1727,Myoepi_ACTA2+
1728,DCIS_1
1729,DCIS_1
1730,Myoepi_ACTA2+
1731,Myoepi_ACTA2+
1732,Myoepi_ACTA2+
1733,Stromal
1734,Macrophages_1
1735,Stromal
1736,Stromal
1737,Stromal
1738,CD8+_T_Cells
1739,CD8+_T_Cells
1740,Macrophages_1
1741,Stromal
1742,Macrophages_1
1743,Macrophages_1
1744,CD8+_T_Cells
1745,CD4+_T_Cells
1746,CD8+_T_Cells
1747,Macrophages_1
1748,Macrophages_1
1749,Endothelial
1750,Macrophages_1
1751,CD8+_T_Cells
1752,CD8+_T_Cells
1753,Endothelial
1754,Endothelial
1755,Stromal
1756,CD8+_T_Cells
1757,Endothelial
1758,Stromal
1759,Endothelial
1760,Stromal
1761,Macrophages_1
1762,CD8+_T_Cells
1763,Macrophages_1
1764,Stromal
1765,Endothelial
1766,Stromal
1767,Stromal
1768,Stromal
1769,Stromal
1770,Myoepi_ACTA2+
1771,Myoepi_ACTA2+
1772,Myoepi_ACTA2+
1773,Stromal
1774,CD8+_T_Cells
1775,Myoepi_ACTA2+
1776,Stromal
1777,Stromal
1778,Unlabeled
1779,Stromal
1780,B_Cells
1781,CD4+_T_Cells
1782,B_Cells
1783,Macrophages_1
1784,CD4+_T_Cells
1785,B_Cells
1786,Macrophages_2
1787,CD4+_T_Cells
1788,B_Cells
1789,B_Cells
1790,Unlabeled
1791,CD4+_T_Cells
1792,B_Cells
1793,B_Cells
1794,B_Cells
1795,B_Cells
1796,CD4+_T_Cells
1797,Endothelial
1798,B_Cells
1799,Endothelial
1800,Endothelial
1801,Perivascular-Like
1802,B_Cells
1803,B_Cells
1804,CD4+_T_Cells
1805,CD4+_T_Cells
1806,CD8+_T_Cells
1807,Macrophages_1
1808,Macrophages_1
1809,CD8+_T_Cells
1810,B_Cells
1811,Stromal
1812,CD8+_T_Cells
1813,CD4+_T_Cells
1814,Macrophages_1
1815,CD4+_T_Cells
1816,Macrophages_1
1817,Stromal
1818,Stromal
1819,Stromal
1820,Stromal
1821,Unlabeled
1822,Macrophages_1
1823,Macrophages_1
1824,Myoepi_ACTA2+
1825,Myoepi_ACTA2+
1826,Stromal
1827,Macrophages_1
1828,Endothelial
1829,CD8+_T_Cells
1830,Stromal
1831,CD8+_T_Cells
1832,Unlabeled
1833,Macrophages_1
1834,DCIS_1
1835,DCIS_1
1836,DCIS_1
1837,Myoepi_ACTA2+
1838,DCIS_1
1839,DCIS_1
1840,DCIS_1
1841,DCIS_1
1842,Stromal
1843,DCIS_1
1844,DCIS_1
1845,DCIS_1
1846,DCIS_1
1847,Macrophages_1
1848,DCIS_1
1849,DCIS_1
1850,Unlabeled
1851,Unlabeled
1852,DCIS_1
1853,DCIS_2
1854,DCIS_1
1855,DCIS_1
1856,DCIS_1
1857,DCIS_1
1858,DCIS_1
1859,Myoepi_ACTA2+
1860,DCIS_1
1861,DCIS_1
1862,DCIS_1
1863,DCIS_1
1864,Myoepi_ACTA2+
1865,DCIS_1
1866,DCIS_1
1867,DCIS_1
1868,Stromal
1869,Endothelial
1870,DCIS_1
1871,Myoepi_ACTA2+
1872,DCIS_1
1873,DCIS_1
1874,DCIS_1
1875,DCIS_1
1876,DCIS_1
1877,DCIS_1
1878,DCIS_1
1879,DCIS_1
1880,DCIS_1
1881,DCIS_1
1882,DCIS_1
1883,Prolif_Invasive_Tumor
1884,DCIS_1
1885,Invasive_Tumor
1886,DCIS_1
1887,DCIS_1
1888,DCIS_1
1889,DCIS_1
1890,DCIS_1
1891,DCIS_2
1892,Unlabeled
1893,DCIS_1
1894,DCIS_1
1895,DCIS_1
1896,DCIS_1
1897,DCIS_1
1898,DCIS_1
1899,DCIS_1
1900,DCIS_1
1901,DCIS_1
1902,Myoepi_ACTA2+
1903,Stromal
1904,Stromal
1905,Macrophages_2
1906,Stromal
1907,Unlabeled
1908,Endothelial
1909,Endothelial
1910,Stromal
1911,Stromal
1912,Endothelial
1913,Endothelial
1914,Myoepi_ACTA2+
1915,DCIS_1
1916,Myoepi_ACTA2+
1917,Myoepi_ACTA2+
1918,Myoepi_ACTA2+
1919,DCIS_1
1920,DCIS_1
1921,DCIS_1
1922,Macrophages_1
1923,Macrophages_1
1924,DCIS_1
1925,DCIS_1
1926,DCIS_1
1927,DCIS_1
1928,DCIS_1
1929,DCIS_1
1930,DCIS_1
1931,DCIS_1
1932,DCIS_1
1933,DCIS_1
1934,DCIS_1
1935,DCIS_1
1936,DCIS_1
1937,DCIS_1
1938,DCIS_1
1939,DCIS_1
1940,DCIS_1
1941,DCIS_1
1942,DCIS_1
1943,DCIS_1
1944,Invasive_Tumor
1945,DCIS_1
1946,DCIS_1
1947,DCIS_1
1948,DCIS_1
1949,DCIS_1
1950,Unlabeled
1951,DCIS_1
1952,DCIS_1
1953,DCIS_1
1954,DCIS_1
1955,DCIS_1
1956,DCIS_1
1957,DCIS_1
1958,DCIS_1
1959,DCIS_1
1960,DCIS_1
1961,DCIS_1
1962,Myoepi_ACTA2+
1963,Myoepi_ACTA2+
1964,Stromal
1965,Stromal
1966,Stromal
1967,DCIS_1
1968,DCIS_1
1969,DCIS_1
1970,DCIS_1
1971,DCIS_1
1972,DCIS_1
1973,DCIS_1
1974,DCIS_1
1975,DCIS_1
1976,Myoepi_ACTA2+
1977,Myoepi_ACTA2+
1978,Stromal
1979,B_Cells
1980,Stromal
1981,Macrophages_1
1982,Unlabeled
1983,Stromal
1984,Stromal
1985,Stromal
1986,B_Cells
1987,Stromal
1988,Macrophages_1
1989,CD4+_T_Cells
1990,Macrophages_2
1991,CD8+_T_Cells
1992,CD4+_T_Cells
1993,CD8+_T_Cells
1994,Stromal
1995,Macrophages_1
1996,Stromal
1997,Macrophages_1
1998,Stromal
1999,Stromal
2000,Stromal
2001,CD4+_T_Cells
2002,Macrophages_1
2003,CD4+_T_Cells
2004,B_Cells
2005,Endothelial
2006,Stromal
2007,Macrophages_1
2008,B_Cells
2009,CD8+_T_Cells
2010,CD4+_T_Cells
2011,Macrophages_1
2012,CD4+_T_Cells
2013,Stromal
2014,Macrophages_1
2015,CD8+_T_Cells
2016,Stromal
2017,CD8+_T_Cells
2018,IRF7+_DCs
2019,CD8+_T_Cells
2020,Macrophages_1
2021,DCIS_1
2022,Invasive_Tumor
2023,DCIS_1
2024,DCIS_1
2025,DCIS_1
2026,DCIS_1
2027,DCIS_1
2028,DCIS_1
2029,DCIS_1
2030,DCIS_1
2031,DCIS_1
2032,DCIS_1
2033,DCIS_1
2034,DCIS_1
2035,DCIS_1
2036,DCIS_1
2037,DCIS_1
2038,DCIS_1
2039,DCIS_1
2040,Myoepi_ACTA2+
2041,Myoepi_ACTA2+
2042,Myoepi_ACTA2+
2043,Myoepi_ACTA2+
2044,Myoepi_ACTA2+
2045,DCIS_1
2046,Stromal
2047,DCIS_1
2048,DCIS_1
2049,Myoepi_ACTA2+
2050,DCIS_1
2051,Stromal
2052,Stromal_&_T_Cell_Hybrid
2053,Stromal
2054,Stromal
2055,Stromal
2056,Macrophages_1
2057,Macrophages_1
2058,Stromal
2059,Stromal
2060,Unlabeled
2061,Macrophages_1
2062,Macrophages_1
2063,CD4+_T_Cells
2064,CD8+_T_Cells
2065,Stromal
2066,Unlabeled
2067,Stromal
2068,CD8+_T_Cells
2069,CD8+_T_Cells
2070,CD8+_T_Cells
2071,CD4+_T_Cells
2072,Unlabeled
2073,CD4+_T_Cells
2074,Macrophages_1
2075,Unlabeled
2076,Stromal
2077,Macrophages_1
2078,Unlabeled
2079,B_Cells
2080,B_Cells
2081,CD4+_T_Cells
2082,CD4+_T_Cells
2083,CD8+_T_Cells
2084,CD4+_T_Cells
2085,CD8+_T_Cells
2086,CD8+_T_Cells
2087,Stromal
2088,CD8+_T_Cells
2089,Stromal
2090,Stromal
2091,Stromal
2092,CD8+_T_Cells
2093,CD4+_T_Cells
2094,Endothelial
2095,Endothelial
2096,CD4+_T_Cells
2097,CD4+_T_Cells
2098,Macrophages_1
2099,CD4+_T_Cells
2100,Endothelial
2101,IRF7+_DCs
2102,CD8+_T_Cells
2103,CD8+_T_Cells
2104,Perivascular-Like
2105,Stromal
2106,DCIS_2
2107,Unlabeled
2108,DCIS_1
2109,Unlabeled
2110,Invasive_Tumor
2111,Unlabeled
2112,Invasive_Tumor
2113,Unlabeled
2114,Unlabeled
2115,Unlabeled
2116,DCIS_1
2117,Macrophages_1
2118,Unlabeled
2119,DCIS_1
2120,Unlabeled
2121,Macrophages_1
2122,Unlabeled
2123,Unlabeled
2124,Macrophages_1
2125,Invasive_Tumor
2126,Macrophages_1
2127,Unlabeled
2128,Unlabeled
2129,Macrophages_1
2130,Unlabeled
2131,Unlabeled
2132,Unlabeled
2133,Macrophages_1
2134,Unlabeled
2135,DCIS_1
2136,Unlabeled
2137,Unlabeled
2138,Unlabeled
2139,Invasive_Tumor
2140,Unlabeled
2141,Invasive_Tumor
2142,Unlabeled
2143,Unlabeled
2144,Unlabeled
2145,Unlabeled
2146,DCIS_1
2147,DCIS_1
2148,Unlabeled
2149,Unlabeled
2150,DCIS_1
2151,Unlabeled
2152,Invasive_Tumor
2153,Unlabeled
2154,Unlabeled
2155,DCIS_1
2156,Unlabeled
2157,Unlabeled
2158,Unlabeled
2159,Invasive_Tumor
2160,Unlabeled
2161,Unlabeled
2162,Unlabeled
2163,Unlabeled
2164,DCIS_1
2165,DCIS_1
2166,Unlabeled
2167,Stromal
2168,Stromal
2169,Stromal
2170,Stromal
2171,Stromal
2172,Stromal
2173,CD8+_T_Cells
2174,Endothelial
2175,Stromal
2176,Stromal
2177,Stromal
2178,Macrophages_1
2179,B_Cells
2180,Macrophages_1
2181,DCIS_1
2182,CD8+_T_Cells
2183,Myoepi_ACTA2+
2184,Myoepi_ACTA2+
2185,Stromal
2186,Stromal
2187,Myoepi_ACTA2+
2188,Myoepi_ACTA2+
2189,Myoepi_ACTA2+
2190,Myoepi_ACTA2+
2191,Prolif_Invasive_Tumor
2192,Stromal
2193,Stromal
2194,Stromal
2195,Myoepi_ACTA2+
2196,Stromal
2197,Stromal
2198,Stromal
2199,Stromal
2200,Stromal
2201,DCIS_1
2202,Stromal
2203,Stromal
2204,Myoepi_ACTA2+
2205,Stromal
2206,Myoepi_ACTA2+
2207,Stromal
2208,Stromal
2209,Stromal
2210,Stromal
2211,Endothelial
2212,Stromal
2213,DCIS_1
2214,CD4+_T_Cells
2215,Stromal
2216,Macrophages_1
2217,Stromal
2218,Stromal
2219,Stromal
2220,CD8+_T_Cells
2221,Myoepi_ACTA2+
2222,Myoepi_ACTA2+
2223,Stromal
2224,Myoepi_ACTA2+
2225,Stromal
2226,Myoepi_ACTA2+
2227,CD4+_T_Cells
2228,Stromal
2229,DCIS_1
2230,Myoepi_ACTA2+
2231,Stromal
2232,Myoepi_ACTA2+
2233,Myoepi_ACTA2+
2234,Stromal
2235,Myoepi_ACTA2+
2236,Myoepi_ACTA2+
2237,Myoepi_ACTA2+
2238,DCIS_1
2239,Myoepi_ACTA2+
2240,Myoepi_ACTA2+
2241,Myoepi_ACTA2+
2242,Myoepi_ACTA2+
2243,Myoepi_ACTA2+
2244,Myoepi_ACTA2+
2245,CD4+_T_Cells
2246,Macrophages_1
2247,Unlabeled
2248,Macrophages_1
2249,CD4+_T_Cells
2250,Stromal
2251,Stromal
2252,Stromal
2253,Stromal
2254,Stromal
2255,Stromal
2256,CD4+_T_Cells
2257,Macrophages_1
2258,CD4+_T_Cells
2259,Myoepi_ACTA2+
2260,Macrophages_1
2261,DCIS_1
2262,Invasive_Tumor
2263,DCIS_1
2264,DCIS_1
2265,Macrophages_1
2266,DCIS_1
2267,Macrophages_1
2268,CD8+_T_Cells
2269,Stromal
2270,B_Cells
2271,Myoepi_ACTA2+
2272,DCIS_1
2273,Myoepi_ACTA2+
2274,Stromal
2275,CD8+_T_Cells
2276,DCIS_1
2277,DCIS_1
2278,Macrophages_1
2279,DCIS_1
2280,Myoepi_ACTA2+
2281,DCIS_1
2282,DCIS_1
2283,Stromal
2284,CD8+_T_Cells
2285,Macrophages_1
2286,CD8+_T_Cells
2287,DCIS_1
2288,Stromal
2289,Stromal
2290,DCIS_1
2291,CD8+_T_Cells
2292,Unlabeled
2293,CD8+_T_Cells
2294,Stromal
2295,DCIS_1
2296,CD8+_T_Cells
2297,Endothelial
2298,CD8+_T_Cells
2299,Unlabeled
2300,CD4+_T_Cells
2301,Myoepi_ACTA2+
2302,Myoepi_ACTA2+
2303,Stromal
2304,DCIS_1
2305,DCIS_1
2306,CD4+_T_Cells
2307,CD8+_T_Cells
2308,Myoepi_ACTA2+
2309,B_Cells
2310,Stromal
2311,DCIS_1
2312,Endothelial
2313,DCIS_1
2314,B_Cells
2315,DCIS_1
2316,DCIS_1
2317,Stromal
2318,CD8+_T_Cells
2319,DCIS_1
2320,DCIS_1
2321,DCIS_1
2322,Myoepi_ACTA2+
2323,Endothelial
2324,Stromal
2325,Myoepi_ACTA2+
2326,Stromal
2327,Macrophages_1
2328,DCIS_1
2329,Stromal
2330,B_Cells
2331,Macrophages_1
2332,CD4+_T_Cells
2333,Macrophages_1
2334,B_Cells
2335,Macrophages_1
2336,Macrophages_1
2337,Macrophages_1
2338,CD8+_T_Cells
2339,Macrophages_1
2340,B_Cells
2341,Macrophages_1
2342,CD8+_T_Cells
2343,Stromal
2344,Stromal
2345,Macrophages_1
2346,Stromal
2347,Stromal
2348,Macrophages_1
2349,Macrophages_1
2350,Unlabeled
2351,B_Cells
2352,Unlabeled
2353,Stromal
2354,Unlabeled
2355,Stromal
2356,IRF7+_DCs
2357,Unlabeled
2358,B_Cells
2359,B_Cells
2360,B_Cells
2361,B_Cells
2362,Stromal
2363,Macrophages_2
2364,Stromal
2365,Stromal
2366,Stromal
2367,Stromal
2368,Stromal
2369,Stromal
2370,Stromal
2371,Stromal
2372,Stromal
2373,Stromal
2374,Stromal
2375,Stromal
2376,Stromal
2377,Stromal
2378,Stromal
2379,Stromal
2380,Stromal
2381,Stromal
2382,Stromal
2383,Stromal
2384,Stromal
2385,Stromal
2386,Stromal
2387,Stromal
2388,Stromal
2389,Stromal
2390,Stromal
2391,Stromal
2392,Endothelial
2393,Stromal
2394,Stromal
2395,Stromal
2396,Stromal
2397,Stromal
2398,Stromal
2399,Stromal
2400,Stromal
2401,Stromal
2402,Stromal
2403,Stromal
2404,Macrophages_2
2405,CD8+_T_Cells
2406,Stromal
2407,Stromal
2408,CD8+_T_Cells
2409,Stromal
2410,DCIS_1
2411,Myoepi_ACTA2+
2412,DCIS_1
2413,DCIS_1
2414,Macrophages_1
2415,Stromal
2416,DCIS_1
2417,DCIS_1
2418,B_Cells
2419,Stromal
2420,Stromal
2421,Macrophages_1
2422,IRF7+_DCs
2423,DCIS_1
2424,Myoepi_ACTA2+
2425,Stromal
2426,Macrophages_1
2427,Stromal
2428,Stromal
2429,Stromal
2430,DCIS_1
2431,Macrophages_1
2432,Stromal
2433,Endothelial
2434,Myoepi_ACTA2+
2435,Stromal
2436,Stromal
2437,Myoepi_ACTA2+
2438,Stromal
2439,T_Cell_&_Tumor_Hybrid
2440,DCIS_1
2441,Unlabeled
2442,Stromal
2443,Stromal
2444,Stromal
2445,Myoepi_ACTA2+
2446,DCIS_1
2447,DCIS_1
2448,DCIS_1
2449,DCIS_1
2450,Myoepi_ACTA2+
2451,Myoepi_KRT15+
2452,Myoepi_KRT15+
2453,Myoepi_ACTA2+
2454,Myoepi_KRT15+
2455,Myoepi_KRT15+
2456,Myoepi_KRT15+
2457,Myoepi_KRT15+
2458,Myoepi_KRT15+
2459,Myoepi_KRT15+
2460,Myoepi_KRT15+
2461,Myoepi_KRT15+
2462,Myoepi_KRT15+
2463,Myoepi_KRT15+
2464,Myoepi_ACTA2+
2465,Myoepi_KRT15+
2466,Invasive_Tumor
2467,Myoepi_ACTA2+
2468,Myoepi_ACTA2+
2469,Myoepi_ACTA2+
2470,Myoepi_ACTA2+
2471,Myoepi_ACTA2+
2472,Myoepi_ACTA2+
2473,Myoepi_ACTA2+
2474,Myoepi_ACTA2+
2475,Myoepi_ACTA2+
2476,Myoepi_ACTA2+
2477,Stromal
2478,Myoepi_ACTA2+
2479,Stromal
2480,Myoepi_ACTA2+
2481,Myoepi_ACTA2+
2482,Myoepi_ACTA2+
2483,Myoepi_ACTA2+
2484,Stromal
2485,Endothelial
2486,Stromal
2487,Stromal
2488,Stromal
2489,Stromal
2490,Endothelial
2491,Stromal
2492,Stromal
2493,Stromal
2494,Stromal
2495,Stromal
2496,Stromal
2497,Endothelial
2498,Stromal
2499,Endothelial
2500,Endothelial
2501,Stromal
2502,Stromal
2503,Stromal
2504,Stromal
2505,Stromal
2506,Stromal
2507,Stromal
2508,Stromal
2509,Stromal
2510,Stromal
2511,Stromal
2512,Stromal
2513,Stromal
2514,Stromal
2515,Stromal
2516,Stromal
2517,Stromal
2518,Stromal
2519,Stromal
2520,Stromal
2521,Stromal
2522,Stromal
2523,Stromal
2524,Stromal
2525,Stromal
2526,Stromal
2527,Stromal
2528,Macrophages_1
2529,Stromal
2530,Endothelial
2531,Endothelial
2532,Endothelial
2533,Stromal
2534,Stromal
2535,Stromal
2536,Stromal
2537,Stromal
2538,Stromal
2539,Myoepi_ACTA2+
2540,Stromal
2541,Myoepi_ACTA2+
2542,Myoepi_ACTA2+
2543,Unlabeled
2544,Stromal
2545,CD4+_T_Cells
2546,Stromal
2547,Stromal
2548,Stromal
2549,Stromal
2550,Stromal
2551,Endothelial
2552,Stromal
2553,Stromal
2554,Stromal
2555,Stromal
2556,Myoepi_ACTA2+
2557,Macrophages_1
2558,Myoepi_ACTA2+
2559,Myoepi_ACTA2+
2560,Myoepi_ACTA2+
2561,Myoepi_ACTA2+
2562,Myoepi_KRT15+
2563,Myoepi_ACTA2+
2564,Myoepi_ACTA2+
2565,Stromal
2566,Stromal
2567,Stromal
2568,Invasive_Tumor
2569,Prolif_Invasive_Tumor
2570,DCIS_1
2571,Invasive_Tumor
2572,Invasive_Tumor
2573,Invasive_Tumor
2574,Invasive_Tumor
2575,Unlabeled
2576,Invasive_Tumor
2577,Invasive_Tumor
2578,Invasive_Tumor
2579,Invasive_Tumor
2580,Invasive_Tumor
2581,Invasive_Tumor
2582,Stromal
2583,Endothelial
2584,Prolif_Invasive_Tumor
2585,Invasive_Tumor
2586,Invasive_Tumor
2587,Invasive_Tumor
2588,Invasive_Tumor
2589,Unlabeled
